dow_number,lake_name,county,survey_id,survey_date,survey_type,survey_sub_type,species,gear,gear_count,total_catch,cpue,quartile_count_low,quartile_count_high,total_weight,average_weight,quartile_weight_low,quartile_weight_high
01004000,Aitkin,Aitkin,113594,1998-06-22,Standard Survey,Population Assessment,WTS,Standard trap nets,9,1,0.11,0,.,192,0.42,1,.
01004000,Aitkin,Aitkin,113594,1998-06-22,Standard Survey,Population Assessment,BLC,Standard trap nets,9,31,3.44,0,.,10478,0.75,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BRB,Standard trap nets,9,3,0.33,0,.,2307,1.70,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,YEP,Standard trap nets,9,3,0.33,0,.,216,0.16,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,YEB,Standard gill nets,6,1,0.17,0,.,780,1.72,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,NOP,Standard gill nets,6,29,4.83,3,.,18435,1.40,1,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,CCF,Standard gill nets,6,1,0.17,N,/,2427,5.35,N,/
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,YEB,Standard trap nets,9,6,0.67,1,.,2892,1.06,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,NOP,Standard trap nets,9,4,0.44,N,/,2022,1.11,N,/
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,WAE,Standard gill nets,6,5,0.83,1,.,5314,2.34,1,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,LMB,Standard gill nets,6,2,0.33,0,.,1965,2.17,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BLG,Standard gill nets,6,7,1.17,N,/,2293,0.72,N,/
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,PMK,Standard gill nets,6,4,0.67,N,/,270,0.15,N,/
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BOF,Standard gill nets,6,4,0.67,0,.,5310,2.93,2,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,WTS,Standard gill nets,6,4,0.67,0,.,3478,1.92,1,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BLC,Standard gill nets,6,16,2.67,1,.,1860,0.26,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,YEP,Standard gill nets,6,86,14.33,3,.,6921,0.18,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BRB,Standard gill nets,6,2,0.33,0,.,1329,1.46,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,WAE,Standard trap nets,9,4,0.44,0,.,5117,2.82,1,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,LMB,Standard trap nets,9,1,0.11,0,.,64,0.14,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BLG,Standard trap nets,9,31,3.44,4,.,3342,0.24,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,PMK,Standard trap nets,9,11,1.22,1,.,1079,0.22,0,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BOF,Standard trap nets,9,11,1.22,0,.,21877,4.38,3,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,WTS,Standard trap nets,9,1,0.11,0,.,1249,2.75,1,.
01004000,Aitkin,Aitkin,13731610232322005,2016-07-12,Standard Survey,Standard Survey,BLC,Standard trap nets,9,7,0.78,0,.,1117,0.35,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,BRB,Standard gill nets,2,3,1.50,1,.,0.7,0.23,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,BLC,Standard gill nets,2,112,56.00,1,.,12.04,0.11,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,BLB,Standard gill nets,2,18,9.00,1,.,3.6,0.20,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,YEP,Standard trap nets,4,10,2.50,0,.,2.7,0.27,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,GOS,Standard gill nets,2,5,2.50,0,.,0.5,0.10,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,BLC,Standard trap nets,4,29,7.25,1,.,6.3,0.22,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,BLB,Standard trap nets,4,6,1.50,1,.,0.8,0.13,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,GOS,Standard trap nets,4,8,2.00,0,.,0.6,0.07,0,.
01003100,Anderson,Aitkin,113099,1976-07-28,Standard Survey,Initial Survey,YEP,Standard gill nets,2,41,20.50,2,.,9.5,0.23,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BRB,Standard trap nets,9,2,0.22,0,.,1157,1.28,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,YEP,Standard trap nets,9,6,0.67,0,.,339,0.12,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,YEB,Standard gill nets,3,4,1.33,1,.,1305,0.72,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,NOP,Standard gill nets,3,21,7.00,2,.,26870,2.82,1,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BCS,Survey seining,2,8,4.00,N,/,0,0.00,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,RKB,Standard gill nets,3,2,0.67,0,.,347,0.38,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,LMB,Standard electrofishing,1.08333333333333,38,35.08,N,/,11285,0.65,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,YEB,Standard trap nets,9,9,1.00,1,.,2246,0.55,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,NOP,Standard trap nets,9,3,0.33,N,/,932,0.68,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,HSF,Standard gill nets,3,1,0.33,N,/,192,0.42,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,LMB,Survey seining,2,3,1.50,N,/,0,0.00,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BLG,Survey seining,2,8,4.00,N,/,0,0.00,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,RKB,Standard trap nets,9,4,0.44,0,.,590,0.33,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,PMK,Survey seining,2,5,2.50,N,/,0,0.00,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,HSF,Standard trap nets,9,3,0.33,N,/,756,0.56,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,LMB,Standard gill nets,3,4,1.33,0,.,2113,1.16,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BLG,Standard gill nets,3,25,8.33,N,/,1476,0.13,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,YEP,Survey seining,2,2,1.00,N,/,0,0.00,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,PMK,Standard gill nets,3,8,2.67,N,/,1045,0.29,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,JND,Survey seining,2,1,0.50,N,/,0,0.00,N,/
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BOF,Standard gill nets,3,3,1.00,0,.,6065,4.46,2,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BLC,Standard gill nets,3,23,7.67,1,.,2542,0.24,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,LMB,Standard trap nets,9,19,2.11,0,.,4159,0.48,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BLG,Standard trap nets,9,120,13.33,2,.,6478,0.12,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,PMK,Standard trap nets,9,54,6.00,1,.,4408,0.18,0,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BOF,Standard trap nets,9,6,0.67,0,.,8524,3.13,2,.
01016900,Bachelor,Aitkin,113650,2001-07-18,Standard Survey,Re-Survey,BLC,Standard trap nets,9,11,1.22,0,.,1160,0.23,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BLC,Standard gill nets,3,2,0.67,1,.,1,0.50,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,NOP,Standard gill nets,3,8,2.67,2,.,29,3.62,1,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BLB,Standard gill nets,3,12,4.00,1,.,4.7,0.39,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,HSF,Standard trap nets,8,1,0.12,N,/,0.4,0.40,N,/
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BOF,Standard trap nets,8,4,0.50,0,.,9.4,2.35,2,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BLG,Standard trap nets,8,30,3.75,2,.,4.5,0.15,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,LMB,Standard trap nets,8,11,1.38,0,.,14.9,1.35,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,RKB,Standard trap nets,8,1,0.12,0,.,0.3,0.30,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,GOS,Standard gill nets,3,1,0.33,0,.,0.1,0.10,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BRB,Standard trap nets,8,5,0.62,0,.,5.4,1.08,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,NOP,Standard trap nets,8,2,0.25,N,/,4.4,2.20,N,/
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BLC,Standard trap nets,8,6,0.75,0,.,2.6,0.43,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,YEB,Standard gill nets,3,3,1.00,1,.,2.3,0.77,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,PMK,Standard trap nets,8,19,2.38,1,.,4.4,0.23,0,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BOF,Standard gill nets,3,3,1.00,0,.,9.9,3.30,2,.
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,BLG,Standard gill nets,3,18,6.00,N,/,3.7,0.21,N,/
01016900,Bachelor,Aitkin,113336,1991-07-24,Standard Survey,Population Assessment,YEB,Standard trap nets,8,27,3.38,1,.,14.6,0.54,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BRB,Standard gill nets,1,5,5.00,0,.,3.75,0.75,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BLC,Standard gill nets,1,3,3.00,1,.,0.75,0.25,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,NOP,Standard gill nets,1,12,12.00,2,.,30.75,2.56,1,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BLB,Standard gill nets,1,3,3.00,1,.,2,0.67,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BOF,Standard trap nets,2,3,1.50,0,.,7,2.33,2,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BLG,Standard trap nets,2,37,18.50,2,.,2.75,0.07,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,RKB,Standard trap nets,2,1,0.50,0,.,0.3,0.30,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,NOP,Standard trap nets,2,2,1.00,N,/,2.25,1.12,N,/
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BLC,Standard trap nets,2,3,1.50,0,.,0.8,0.27,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,YEB,Standard gill nets,1,2,2.00,1,.,1.5,0.75,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,PMK,Standard trap nets,2,15,7.50,1,.,2.4,0.16,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,BLG,Standard gill nets,1,5,5.00,N,/,0.5,0.10,N,/
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,YEP,Standard gill nets,1,12,12.00,1,.,1.25,0.10,0,.
01016900,Bachelor,Aitkin,113175,1979-07-30,Standard Survey,Initial Survey,YEB,Standard trap nets,2,11,5.50,1,.,5.75,0.52,0,.
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,LMB,Backpack electrofishing,0.936388888888889,4,4.27,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,PMK,Backpack electrofishing,0.936388888888889,1,1.07,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BLG,Backpack electrofishing,0.936388888888889,85,90.77,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BKS,50-ft beach seine,1,1,1.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,CNM,Backpack electrofishing,0.936388888888889,5,5.34,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,LED,Backpack electrofishing,0.936388888888889,3,3.20,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,LMB,15-ft beach seine,7,4,0.57,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BNM,50-ft beach seine,1,10,10.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,PMK,15-ft beach seine,7,2,0.29,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BLG,15-ft beach seine,7,46,6.57,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,RKB,50-ft beach seine,1,2,2.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,HSF,50-ft beach seine,1,1,1.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BNS,Backpack electrofishing,0.936388888888889,8,8.54,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,LED,15-ft beach seine,7,5,0.71,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BNM,Backpack electrofishing,0.936388888888889,20,21.36,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,RKB,Backpack electrofishing,0.936388888888889,3,3.20,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,IOD,50-ft beach seine,1,1,1.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,LMB,50-ft beach seine,1,3,3.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BCS,Backpack electrofishing,0.936388888888889,4,4.27,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BKS,15-ft beach seine,7,25,3.57,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BLG,50-ft beach seine,1,29,29.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BNS,15-ft beach seine,7,3,0.43,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,BNM,15-ft beach seine,7,11,1.57,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,YEP,50-ft beach seine,1,1,1.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,JND,50-ft beach seine,1,1,1.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,LED,50-ft beach seine,1,2,2.00,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,12171620345117002,2016-08-10,Targeted Survey,Targeted Survey,IOD,Backpack electrofishing,0.936388888888889,5,5.34,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BRB,Standard trap nets,8,5,0.62,0,.,4.3,0.86,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,YEP,Standard trap nets,8,6,0.75,0,.,0.9,0.15,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,YEB,Standard gill nets,5,6,1.20,1,.,3.3,0.55,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,NOP,Standard gill nets,5,44,8.80,2,.,58.2,1.32,1,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,YEB,Standard trap nets,8,32,4.00,1,.,17.6,0.55,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,NOP,Standard trap nets,8,3,0.38,N,/,2.8,0.93,N,/
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,RKB,Standard trap nets,8,4,0.50,0,.,1,0.25,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,WAE,Standard gill nets,5,4,0.80,1,.,12,3.00,1,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,LMB,Standard gill nets,5,1,0.20,0,.,1,1.00,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BLG,Standard gill nets,5,1,0.20,N,/,0.5,0.50,N,/
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BOF,Standard gill nets,5,2,0.40,0,.,8.2,4.10,3,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,TLC,Standard gill nets,5,8,1.60,1,.,4.4,0.55,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,WTS,Standard gill nets,5,4,0.80,0,.,6,1.50,1,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,YEP,Standard gill nets,5,6,1.20,1,.,0.7,0.12,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BRB,Standard gill nets,5,1,0.20,0,.,0.2,0.20,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,WAE,Standard trap nets,8,2,0.25,0,.,6.4,3.20,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,LMB,Standard trap nets,8,4,0.50,0,.,1.5,0.38,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,PMK,Standard trap nets,8,11,1.38,1,.,1.8,0.16,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BLG,Standard trap nets,8,103,12.88,7,.,12.7,0.12,0,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BOF,Standard trap nets,8,4,0.50,0,.,14.7,3.67,2,.
01004600,Ball Bluff,Aitkin,113281,1988-07-13,Standard Survey,Re-Survey,BLC,Standard trap nets,8,4,0.50,0,.,1.4,0.35,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,LMB,Backpack electrofishing,0.329444444444444,1,3.04,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,BLG,Backpack electrofishing,0.329444444444444,20,60.71,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,YEP,Standard trap nets,9,4,0.44,0,.,155,0.09,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,YEB,Standard gill nets,6,9,1.50,1,.,2856,0.70,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,NOP,Standard gill nets,6,27,4.50,2,.,30443,2.49,1,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,WAE,Standard electrofishing,0.894166666666667,2,2.24,N,/,2991,3.30,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,RKB,Standard gill nets,6,2,0.33,0,.,277,0.31,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,LMB,Standard electrofishing,0.894166666666667,17,19.01,N,/,7388,0.96,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,YEB,Standard trap nets,9,12,1.33,1,.,3249,0.60,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,NOP,Standard trap nets,9,1,0.11,N,/,518,1.14,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,BKS,Backpack electrofishing,0.329444444444444,10,30.35,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,BNS,Backpack electrofishing,0.329444444444444,4,12.14,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,RKB,Standard trap nets,9,15,1.67,0,.,2104,0.31,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,BNM,Backpack electrofishing,0.329444444444444,3,9.11,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,WAE,Standard gill nets,6,5,0.83,1,.,10655,4.70,1,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,HSF,Standard trap nets,9,26,2.89,N,/,2507,0.21,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,LMB,Standard gill nets,6,3,0.50,0,.,2178,1.60,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,BLG,Standard gill nets,6,3,0.50,N,/,67,0.05,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,PMK,Standard gill nets,6,3,0.50,N,/,169,0.12,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,BCS,Backpack electrofishing,0.329444444444444,1,3.04,N,/,0,0.00,N,/
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,TLC,Standard gill nets,6,11,1.83,1,.,12563,2.52,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,YEP,Standard gill nets,6,1,0.17,1,.,40,0.09,0,.
01004600,Ball Bluff,Aitkin,4291115738180000,2011-06-20,Standard Survey,Population Assessment,WAE,Standard trap nets,9,3,0.33,0,.,5084,3.74,0,.
